file,emotion,text,speaker
Ses01F_script02_1_M015,neu,I was supposed to bring six packs. Six packs. That's just for now.,Ses01M
Ses01F_script02_1_M016,hap,I'm so excited. I'm like a kid. I can't believe I pulled a fly on a zipper and ran out of my house.,Ses01M
Ses01F_script02_1_M020,neu,Turn right.,Ses01M
Ses01F_script02_1_M021,neu,"Wait, that's my point too.",Ses01M
Ses01F_script02_1_M023,neu,Why not?,Ses01M
Ses01F_script02_1_M024,neu,"Honey, it's like a natural phenomenon, I mean... people in Kansas will have to get a plane reservation and a hotel room to see this.",Ses01M
Ses01F_script02_1_M025,neu,"This moment on the beach is like a bright spot for their little lives, and all they roll around is laying eggs or doing something, laying eggs or mating or something.",Ses01M
Ses01F_script02_1_M026,neu,It's a big night for these little guys. It's like the last party of your life.,Ses01M
Ses01F_script02_1_M029,neu,"It's like mysterious, there's magic here, like something that can't be explained.",Ses01M
Ses01F_script02_1_M031,neu,"You know when we first came here, you said this was the best night of your life?",Ses01M
Ses01F_script02_1_M032,neu,"Last year, I clearly remembered that you said that you were so excited to come here, that you didn't remember you sticking your toes up until we were in the car.",Ses01M
Ses01F_script02_1_M033,neu,We're not in a good place.,Ses01M
Ses01F_script02_1_M034,neu,"I'm telling you, it's a better place.",Ses01M
Ses01F_script02_1_M035,hap,"No, that's just seaweed.",Ses01M
Ses01F_script02_1_M036,hap,"God, this is great. Think about it. I know you're not interested, but think about it.",Ses01M
Ses01F_script02_1_M038,hap,"They turned around and formed this line, and as long as it was the California coast, they had some instinctive little firecrackers in their bodies.",Ses01M
Ses01F_script02_1_M040,hap,The sense of urgency is just a pure impulse.,Ses01M
Ses01F_script02_1_M043,hap,What do you think?,Ses01M
Ses01F_script02_1_M044,hap,"About all this, about everything I'm talking about.",Ses01M
Ses01F_script02_2_F000,neu,It's the wind.,Ses01F
Ses01F_script02_2_F001,neu,About what?,Ses01F
Ses01F_script02_2_F006,ang,Don't ask me. I hate it when you ask me that. You always ask me that.,Ses01F
Ses01F_script02_2_F008,ang,"God, grow up, Auggie. The fish won't come.",Ses01F
Ses01F_script02_2_F009,ang,Because they never do that...,Ses01F
Ses01F_script02_2_F010,ang,"Every time we try twice, it's forever.",Ses01F
Ses01F_script02_2_F015,sad,"I feel like I'm always standing here waiting. I think it's gonna be night, but never.",Ses01F
Ses01F_script02_2_F016,ang,"For God's sake, it's not fish.",Ses01F
Ses01F_script02_2_F017,neu,Do you remember our first year here?,Ses01F
Ses01F_script02_2_F019,hap,"You whispered in my ear saying the sweetest, closest thing to me so I could feel them, like I heard them, and I remember thinking, that's the problem. You know, in the end, I was as happy as I thought.",Ses01F
Ses01F_script02_2_F022,sad,I'd rather not remember something than hope for something.,Ses01F
Ses01F_script02_2_F023,neu,Nothing.,Ses01F
Ses01F_script02_2_F026,neu,Nothing.,Ses01F
Ses01F_script02_2_F034,sad,"I know you're annoying, I know.",Ses01F
Ses01F_script02_2_F035,sad,"I know you mean it's special, I know you want it to be right, but I just can't help thinking,",Ses01F
Ses01F_script02_2_F036,sad,I didn't say that.,Ses01F
Ses01F_script02_2_F040,sad,You might want him to be with someone else.,Ses01F
Ses01F_script02_2_F041,neu,"So maybe we're looking in the wrong place, but we're looking in the right place.",Ses01F
Ses01F_script02_2_F042,hap,"Well, I noticed, it's beautiful.",Ses01F
Ses01F_script02_2_F043,hap,"Augie, you bought dessert.",Ses01F
Ses01F_script02_2_F044,hap,I guess we don't need glasses.,Ses01F
Ses01F_script02_2_F045,hap,I'm starting to think this might be a good place.,Ses01F
Ses01F_script02_2_F046,sad,"Augie, I'm sorry.",Ses01F
Ses01F_script02_2_F047,neu,Or not.,Ses01F
Ses01F_script02_2_M000,hap,Look at this. All my hair is on my arm.,Ses01M
Ses01F_script02_2_M001,hap,What do you think?,Ses01M
Ses01F_script02_2_M002,neu,What was I talking about?,Ses01M
Ses01F_script02_2_M006,neu,"Carla, can I ask you something?",Ses01M
Ses01F_script02_2_M016,neu,"So in Margo's phone, you're fine, and then dinner's fine, and then I'm taking a shower, and then you're watching the news, and you say the red collar's running tonight and you want to go? I say, of course, fine. Let's go.",Ses01M
Ses01F_script02_2_M017,neu,"Okay, so I let the pets out, and I got the car out of the garage.",Ses01M
Ses01F_script02_2_M019,neu,"Just as we drove past the Knicks Barker, you said, ""Let's get some champagne,"" and I said, ""No, time is a waste of time.""",Ses01M
Ses01F_script02_2_M021,neu,"Sure, okay, okay.",Ses01M
Ses01F_script02_2_M022,neu,"Listen, do you want to dance?",Ses01M
Ses01F_script02_2_M023,neu,Do you want me to get champagne?,Ses01M
Ses01F_script02_2_M024,hap,Do you want to take off your shoes?,Ses01M
Ses01F_script02_2_M026,hap,Do you want to get married again?,Ses01M
Ses01F_script02_2_M033,neu,"Yes, it is.",Ses01M
Ses01F_script02_2_M037,sad,"If you're with someone else, too.",Ses01M
Ses01F_script02_2_M038,sad,I just... know I won't make you happy.,Ses01M
Ses01F_script02_2_M040,neu,"You know, it's realized when you mentioned it, no, I didn't.",Ses01M
Ses01F_script02_2_M042,neu,"We can see the moon from here, right?",Ses01M
Ses01F_script02_2_M043,neu,[Breathing],Ses01M
Ses01F_script02_2_M044,hap,Look what I got here.,Ses01M
Ses01F_script02_2_M046,hap,[Breathing],Ses01M
Ses01F_script02_2_M047,neu,Do you want to go home? Are you cold?,Ses01M
Ses01F_script02_2_M048,neu,"If we were quiet, the fish might come.",Ses01M
Ses01F_script02_2_M049,hap,Or not.,Ses01M
Ses01F_script03_1_F005,hap,♪ Make my spine shake ♪,Ses01F
Ses01F_script03_1_F006,hap,We'll be graceful.,Ses01F
Ses01F_script03_1_F007,hap,I think I should make a bend.,Ses01F
Ses01F_script03_1_F010,hap,"Yeah, that's what that means.",Ses01F
Ses01F_script03_1_F011,hap,Don't laugh at me. I'm serious.,Ses01F
Ses01F_script03_1_F012,hap,Who are they?,Ses01F
Ses01F_script03_1_F020,hap,[ GIGGLES ],Ses01F
Ses01F_script03_1_F021,hap,"Oh, Elliot, worms don't pop.",Ses01F
Ses01F_script03_1_F022,hap,"Thank you, honey, you, too, just if you look more at another woman, I'll kill you.",Ses01F
Ses01F_script03_1_F024,hap,"Oh, Charles, that's his name. He's moving.",Ses01F
Ses01F_script03_1_F029,hap,"The manager came in and found us rolling on the floor, biting and scratching like a panther.",Ses01F
Ses01F_script03_1_F030,hap,[ GIGGLES ] And very clever.,Ses01F
Ses01F_script03_1_M005,hap,It doesn't matter.,Ses01M
Ses01F_script03_1_M007,hap,No wrong number. [ GIGGLES ],Ses01M
Ses01F_script03_1_M008,hap,What are we going to do if they come in here all of a sudden?,Ses01M
Ses01F_script03_1_M009,hap,Fine soft.,Ses01M
Ses01F_script03_1_M010,hap,"Strangely enough, there are things that should become very important, and when a person is happy, they don't matter at all, do they?",Ses01M
Ses01F_script03_1_M013,hap,"What does that mean? That's what I ask myself when I look for the final truth. Dear God, what does that mean?",Ses01M
Ses01F_script03_1_M018,hap,Who knows?,Ses01M
Ses01F_script03_1_M021,hap,"Yeah, yeah, he's all capable.",Ses01M
Ses01F_script03_1_M024,hap,"Let's be superficial and pity the poor philosophers, huh?",Ses01M
Ses01F_script03_1_M025,hap,"Oh, come on, kiss my darling before your body rots and worms come out of your eyes.",Ses01M
Ses01F_script03_1_M026,hap,"I don't care what you do, as long as you love me. I don't say a word.",Ses01M
Ses01F_script03_1_M034,hap,"That's an exciting one, isn't it?",Ses01M
Ses01F_script03_1_M036,hap,[ Laughs ] I'll never forget his face.,Ses01M
Ses01F_script03_1_M037,hap,We were much younger then.,Ses01M
Ses01F_script03_2_F000,hap,And very pure.,Ses01F
Ses01F_script03_2_F001,hap,"Oh, you know there's nothing in there.",Ses01F
Ses01F_script03_2_F002,hap,A gift?,Ses01F
Ses01F_script03_2_F004,neu,I didn't. You did the whole thing with your jealous imagination.,Ses01F
Ses01F_script03_2_F005,neu,So what?,Ses01F
Ses01F_script03_2_F013,ang,Don't be silly.,Ses01F
Ses01F_script03_2_F014,ang,What?,Ses01F
Ses01F_script03_2_F015,ang,"No, I'm just making myself obsessed with you.",Ses01F
Ses01F_script03_2_F016,ang,"Oh, it's the woman's duty to induce men.",Ses01F
Ses01F_script03_2_F017,ang,"No, it's not.",Ses01F
Ses01F_script03_2_F018,ang,Shut up.,Ses01F
Ses01F_script03_2_F021,ang,"I don't care if they scream, they roll around like circles.",Ses01F
Ses01F_script03_2_F022,ang,"Yeah, yeah, quite a lot.",Ses01F
Ses01F_script03_2_F023,ang,Mind your own business.,Ses01F
Ses01F_script03_2_F024,ang,You're upset. I guess it's because you're drunk.,Ses01F
Ses01F_script03_2_F025,ang,Your head is always weak.,Ses01F
Ses01F_script03_2_F026,ang,"On the contrary, the two children had only one glass of brandy and drunk with violence.",Ses01F
Ses01F_script03_2_F027,ang,"Oh, shut up.",Ses01F
Ses01F_script03_2_F028,ang,Shut up.,Ses01F
Ses01F_script03_2_F029,ang,"It's not funny, honey. Why don't you have some more brandy?",Ses01F
Ses01F_script03_2_F030,neu,Why?,Ses01F
Ses01F_script03_2_F031,neu,There's no one upstairs. It's the studio.,Ses01F
Ses01F_script03_2_F032,neu,They've gone far away from Tunisia.,Ses01F
Ses01F_script03_2_F034,ang,"If you insist on being rude and stupid, fine.",Ses01F
Ses01F_script03_2_F035,ang,You're too gentle to try to control yourself.,Ses01F
Ses01F_script03_2_F036,ang,"I won't. Let go of me. Let go of me. Listen, listen, I've had enough of listening to you, you sadist.",Ses01F
Ses01F_script03_2_F037,ang,I hate you. I hate you. Do you hear me?,Ses01F
Ses01F_script03_2_F038,ang,It's finally over. Do you hear me?,Ses01F
Ses01F_script03_2_F039,ang,"Oh, yeah, I am.",Ses01F
Ses01F_script03_2_F040,ang,"Oh, you're a cruel devil. I hate you. I hate you.",Ses01F
Ses01F_script03_2_M001,neu,But I believe the real reason for that platoon is Peter's burden.,Ses01M
Ses01F_script03_2_M002,neu,I don't know anything. You got a present from him.,Ses01M
Ses01F_script03_2_M004,neu,You ran out of your place to torture me for the burden of pimps.,Ses01M
Ses01F_script03_2_M007,ang,What about me?,Ses01M
Ses01F_script03_2_M010,neu,I thought I'd have a little bit.,Ses01M
Ses01F_script03_2_M011,neu,"There's no special reason. In any case, they're small.",Ses01M
Ses01F_script03_2_M014,ang,"Really, Amanda.",Ses01M
Ses01F_script03_2_M016,neu,"Are you going out, honey?",Ses01M
Ses01F_script03_2_M018,neu,"In fact, yes, that's exactly right.",Ses01M
Ses01F_script03_2_M019,neu,"Yes, it is.",Ses01M
Ses01F_script03_2_M020,ang,Too bad you didn't drink brandy.,Ses01M
Ses01F_script03_2_M021,ang,You know you're like a little supplement.,Ses01M
Ses01F_script03_2_M022,ang,"Blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah.",Ses01M
Ses01F_script03_2_M023,ang,"After our divorce, did you see too much pet burden?",Ses01M
Ses01F_script03_2_M024,ang,I guess you let him kiss you more than you do.,Ses01M
Ses01F_script03_2_M025,ang,I don't think I'm drunk.,Ses01M
Ses01F_script03_2_M026,ang,I think I mentioned it once before. I've been drinking glass for three minutes all night. Two kids can't get drunk.,Ses01M
Ses01F_script03_2_M027,ang,"That's interesting, Amanda. What about four-year-olds? Six-year-olds? Nine-year-olds? We can talk about this, you know, exciting toys.",Ses01M
Ses01F_script03_2_M029,ang,You better turn that off. I don't want to wake anyone upstairs.,Ses01M
Ses01F_script03_2_M030,ang,So you can wake up the people downstairs.,Ses01M
Ses01F_script03_2_M031,neu,It is not a year for Tunisia.,Ses01M
Ses01F_script03_2_M032,ang,I wouldn't do that.,Ses01M
Ses01F_script03_2_M033,ang,"You're gonna turn it off, it's driving me crazy.",Ses01M
Ses01F_script03_2_M034,ang,Turn it off.,Ses01M
Ses01F_script03_2_M035,ang,"Amanda, listen, listen.",Ses01M
Ses01F_script03_2_M036,ang,"Oh, that's really funny.",Ses01M
Ses01F_script03_2_M037,ang,"You're a mean, grumpy, loose life, evil little beast I never want to see you again as long as I live.",Ses01M
Ses01F_script03_2_M038,ang,You can't go like this.,Ses01M
Ses01F_script03_2_M039,ang,You didn't.,Ses01M
Ses01F_script03_2_M040,ang,"God, I won't marry you again if you climb back to my knees.",Ses01M
Ses01M_impro01_F000,ang,Next.,Ses01F
Ses01M_impro01_F001,ang,My window was open.,Ses01F
Ses01M_impro01_F007,ang,"No, I need your ID to give you a second ID.",Ses01F
Ses01M_impro01_F008,ang,"It's simple, if you have a problem... maybe you should...",Ses01F
Ses01M_impro01_F011,ang,What do you want me to do?,Ses01F
Ses01M_impro01_F012,ang,Maybe.,Ses01F
Ses01M_impro01_F019,ang,Don't yell at me.,Ses01F
Ses01M_impro01_F020,ang,Don't talk to me like a child.,Ses01F
Ses01M_impro01_F021,ang,Do you know how long I've been working here?,Ses01F
Ses01M_impro01_F022,ang,"Maybe you've never been to D.M.v. before, maybe you should rehearse.",Ses01F
Ses01M_impro01_F024,neu,"I've never been here, yelling.",Ses01F
Ses01M_impro01_F025,neu,They don't pay me enough to deal with people like you.,Ses01F
Ses01M_impro01_M003,neu,"Yes, Jones.",Ses01M
Ses01M_impro01_M010,neu,"No, I don't have a passport.",Ses01M
Ses01M_impro01_M020,ang,Have you seen the form?,Ses01M
Ses01M_impro01_M025,ang,I'm not... I can't support that line.,Ses01M
Ses01M_impro01_M030,ang,Why?,Ses01M
Ses01M_impro01_M031,ang,Why? Because I've had enough of talking to you.,Ses01M
Ses01M_impro01_M032,ang,"Because you obviously don't talk to me, you're just yelling at me, scolding me, and telling me I can't fill out a form right now.",Ses01M
Ses01M_impro02_F000,neu,What's going on?,Ses01F
Ses01M_impro02_F009,sad,I don't know what to tell you.,Ses01F
Ses01M_impro02_F010,sad,What about the birthday party?,Ses01F
Ses01M_impro02_F013,sad,Are you going with them?,Ses01F
Ses01M_impro02_F015,sad,But it's different.,Ses01F
Ses01M_impro02_F017,sad,"Well, we'll build a bunker that'll never come out.",Ses01F
Ses01M_impro02_F019,sad,Don't say that.,Ses01F
Ses01M_impro02_M000,neu,"Hey, Joy come here.",Ses01M
Ses01M_impro02_M001,sad,I have to go back.,Ses01M
Ses01M_impro02_M002,sad,I just got a letter. I have to get back.,Ses01M
Ses01M_impro02_M003,sad,First thing in the morning.,Ses01M
Ses01M_impro02_M007,sad,"The National Guard is what I think really spreads thin, and then everyone has to go, and we have to go back, and all my companies go back.",Ses01M
Ses01M_impro02_M009,sad,"So, yes, we leave tomorrow...",Ses01M
Ses01M_impro02_M010,sad,...we're all delivering out.,Ses01M
Ses01M_impro02_M011,sad,I just feel like I'm scared.,Ses01M
Ses01M_impro02_M012,sad,"I don't know, I don't know, I don't know, I don't know.",Ses01M
Ses01M_impro02_M013,sad,I guess you'll have to have it without me.,Ses01M
Ses01M_impro02_M014,sad,"Look, everything's gonna be okay, okay?",Ses01M
Ses01M_impro02_M015,sad,You're gonna be okay.,Ses01M
Ses01M_impro02_M016,sad,"I'm gonna be okay, okay?",Ses01M
Ses01M_impro02_M017,sad,I know I have a good... I have a very good group with me guys.,Ses01M
Ses01M_impro02_M018,sad,We're gonna be okay.,Ses01M
Ses01M_impro02_M019,sad,Promise me you'll take a lot of pictures.,Ses01M
Ses01M_impro02_M020,sad,I know.,Ses01M
Ses01M_impro02_M021,sad,I just wish I could do something.,Ses01M
Ses01M_impro02_M022,sad,Run away?,Ses01M
Ses01M_impro02_M023,sad,I really don't want to go. I don't want to go...,Ses01M
Ses01M_impro02_M025,sad,I love you.,Ses01M
Ses01M_impro03_F002,hap,Why?,Ses01F
Ses01M_impro03_F003,hap,Is she running away?,Ses01F
Ses01M_impro03_F004,hap,"Oh, she just needs to marry you.",Ses01F
Ses01M_impro03_F005,hap,It's amazing. It's amazing. Where did she come from?,Ses01F
Ses01M_impro03_F006,hap,This is so cool.,Ses01F
Ses01M_impro03_F007,hap,Why did she choose you?,Ses01F
Ses01M_impro03_F008,hap,You were at the party?,Ses01F
Ses01M_impro03_F009,hap,Unbelievable... yeah.,Ses01F
Ses01M_impro03_F010,hap,"Yeah, you're just... funny 'cause you have a fake engagement party, and all your friends come over...",Ses01F
Ses01M_impro03_F011,hap,"Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah.",Ses01F
Ses01M_impro03_F012,hap,"You know, you don't pay any rent, or you pay like, $100 a month or something.",Ses01F
Ses01M_impro03_F013,hap,Yeah.,Ses01F
Ses01M_impro03_F014,hap,"Dude, you're lucky.",Ses01F
Ses01M_impro03_F015,hap,"Yeah, my color is blush and rice is what, you know?",Ses01F
Ses01M_impro03_F016,hap,"Oh, I don't know. [ GIGGLES ]",Ses01F
Ses01M_impro03_F017,neu,I didn't know it was cash.,Ses01F
Ses01M_impro03_F018,neu,Yeah.,Ses01F
Ses01M_impro03_F019,hap,It's exciting. You should have a wedding on the beach.,Ses01F
Ses01M_impro03_F020,hap,"Yes, at night.",Ses01F
Ses01M_impro03_F021,neu,"Oh, yeah, absolutely, absolutely.",Ses01F
Ses01M_impro03_F022,hap,How exciting. You should let her bring all your friends.,Ses01F
Ses01M_impro03_F023,hap,"[Whispering] She has to be loaded. $50,000. That's incredible.",Ses01F
Ses01M_impro03_F024,hap,Unbelievable.,Ses01F
Ses01M_impro03_F025,hap,"You're a lucky, lucky, lucky, lucky man.",Ses01F
Ses01M_impro03_F026,hap,"Oh, yeah.",Ses01F
Ses01M_impro03_M000,hap,The craziest thing just happened to me.,Ses01M
Ses01M_impro03_M001,hap,"This girl, she only gave me $50,000 to marry her.",Ses01M
Ses01M_impro03_M003,neu,"She's not a citizen, so she wants a visa.",Ses01M
