file,emotion,text,speaker
Ses01F_impro07_M019,hap,that's how you get the big bucks. are you messing with the chair? don't ruin it.,Ses01M
Ses01F_script01_1_F000,fru,what's he going to say?,Ses01F
Ses01F_script01_1_F001,xxx,maybe we should tell him before he sees it.,Ses01F
Ses01F_script01_1_F002,sur,how could he see it? i was the first one up; he was still in bed.,Ses01F
Ses01F_script01_1_F003,xxx,when?,Ses01F
Ses01F_script01_1_F004,xxx,what was he doing out here at four o clock in the morning?,Ses01F
Ses01F_script01_1_F005,neu,"he's dreaming of him again, walking around.",Ses01F
Ses01F_script01_1_F006,xxx,it's getting to be just like after he died. what's the meaning of that?,Ses01F
Ses01F_script01_1_F007,xxx,what?,Ses01F
Ses01F_script01_1_F008,xxx,what do you mean dishonest?,Ses01F
Ses01F_script01_1_F009,fru,what do you want to do? argue with him?,Ses01F
Ses01F_script01_1_F010,fru,you can't say that to him.,Ses01F
Ses01F_script01_1_F011,fru,where's the proof? do you have any proof?,Ses01F
Ses01F_script01_1_F012,fru,"to you it is, to me it is, but to your father, you can talk yourself until you are blue in the face. but there is no grave and there is no body, so where are you?",Ses01F
Ses01F_script01_1_F013,xxx,"it's that the trouble is those god damn newspapers. every month some new boy comes back and so the next one is going to be larry, they just--",Ses01F
Ses01F_script01_1_F014,fru,why?,Ses01F
Ses01F_script01_1_F015,neu,"well i got an idea, but what's your story?",Ses01F
Ses01F_script01_1_F016,xxx,"well that's only your business, chris.",Ses01F
Ses01F_script01_1_F017,xxx,well what do you want me to do? you're old enough to know your own mind.,Ses01F
Ses01F_script01_1_F018,xxx,well you want to make sure that your father is not going to --,Ses01F
Ses01F_script01_1_F019,xxx,i'm just saying.,Ses01F
Ses01F_script01_1_F020,xxx,oh. i ignore what i got to ignore. that girl is larry's girl.,Ses01F
Ses01F_script01_1_F021,fru,"from your father's point of view, he is not dead and- chris he still thinks he's still alive. the girl is larry's girl.",Ses01F
Ses01F_script01_1_F022,fru,"now you can go on from there if you know where to go, but i'm telling you, i don't know where to go.",Ses01F
Ses01F_script01_1_F023,fru,"you're a considerate fellow, there's nothing wrong in that.",Ses01F
Ses01F_script01_1_F024,fru,i just don't see why. have you asked annie yet?,Ses01F
Ses01F_script01_1_F025,fru,well how do you know she's going to marry you? maybe she feels the same way your father does.,Ses01F
Ses01F_script01_1_F026,fru,the trouble is you don't see enough women. you never did.,Ses01F
Ses01F_script01_1_F027,fru,why does it have to be annie?,Ses01F
Ses01F_script01_1_F028,fru,oh that's a great reason. it's no reason at all.,Ses01F
Ses01F_script01_1_F029,fru,"you haven't seen her since you went away to war, it's been five years.",Ses01F
Ses01F_script01_1_F030,fru,i don't want a diagram.,Ses01F
Ses01F_script01_1_F031,fru,he thinks he's coming back chris.,Ses01F
Ses01F_script01_1_F032,fru,"you marry that girl, you are pronouncing him dead...",Ses01F
Ses01F_script01_1_F033,fru,...and then what's that going to do to your father? do you know? i don't.,Ses01F
Ses01F_script01_1_F034,neu,just give it some more thought.,Ses01F
Ses01F_script01_1_F035,ang,what the hell is this?,Ses01F
Ses01F_script01_1_F036,xxx,are you crazy?,Ses01F
Ses01F_script01_1_F037,ang,you have a business here. what the hell is this?,Ses01F
Ses01F_script01_1_F038,ang,oh. must you be inspired?,Ses01F
Ses01F_script01_1_F039,fru,you mean to tell me that you would leave the business over this?,Ses01F
Ses01F_script01_1_F040,fru,well you don't want to think like that.,Ses01F
Ses01F_script01_1_F041,ang,"all right. but you don't want to think like that because what the hell are we working for, chris? it's all for you. this whole shooting match is for you.",Ses01F
Ses01F_script01_1_F042,ang,just don't think like that.,Ses01F
Ses01F_script01_1_F043,fru,"i don't understand you, do i?",Ses01F
Ses01F_script01_1_F044,fru,i can see that.,Ses01F
Ses01F_script01_1_M000,neu,he saw it.,Ses01M
Ses01F_script01_1_M001,neu,he was out here when it broke.,Ses01M
Ses01F_script01_1_M002,neu,four o clock this morning. i heard a crack and i woke up and looked out. he was standing right over there when it cracked.,Ses01M
Ses01F_script01_1_M003,neu,i don't know.,Ses01M
Ses01F_script01_1_M004,neu,i guess he is.,Ses01M
Ses01F_script01_1_M005,fru,"i don't know the meaning of it. but i know one thing, mom, you've made a terrible mistake with father.",Ses01M
Ses01F_script01_1_M006,xxx,"being dishonest with him, you know. this kind of thing always pays off and it's paying off.",Ses01M
Ses01F_script01_1_M007,neu,you know larry is not coming back and i know it. why do we allow him to go on thinking that we believe with him?,Ses01M
Ses01F_script01_1_M008,fru,i don't want to argue but it's time he realized that nobody believes larry is alive.,Ses01M
Ses01F_script01_1_M009,fru,"you know? why shouldn't he walk the nights thinking of him, dreaming of him? do we contradict him? do we say, we don't have any hope anymore? that we haven't had any hope for years now?",Ses01M
Ses01F_script01_1_M010,neu,we've got to say it to him.,Ses01M
Ses01F_script01_1_M011,fru,"for god's sake, three years? nobody comes back after three years; that's insane.",Ses01M
Ses01F_script01_1_M012,neu,"sit down, mom. i want to talk to you.",Ses01M
Ses01F_script01_1_M013,fru,"all right, all right, all right. you know why i asked annie here, right?",Ses01M
Ses01F_script01_1_M014,neu,you know.,Ses01M
Ses01F_script01_1_M015,neu,i'm going to ask her to marry me.,Ses01M
Ses01F_script01_1_M016,neu,you know it's not just my business.,Ses01M
Ses01F_script01_1_M017,neu,"so all right then, i'll just go ahead with it?",Ses01M
Ses01F_script01_1_M018,fru,then it's not just my business.,Ses01M
Ses01F_script01_1_M019,ang,"you know sometimes you infuriate me. you know that? isn't it your business if i tell father and he throws a fit about it? god, you have such a talent for ignoring things.",Ses01M
Ses01F_script01_1_M020,fru,she's not larry's girl.,Ses01M
Ses01F_script01_1_M021,fru,"i don't know why it is, but every time i reach out for something i have to pull back because i am afraid other people will suffer. my whole bloody life, time after time.",Ses01M
Ses01F_script01_1_M022,fru,to hell with that.,Ses01M
Ses01F_script01_1_M023,neu,i wanted to get this settled first.,Ses01M
Ses01F_script01_1_M024,neu,"well if she does, then that's it. that's the end of it. from her letters, though, i think she's pretty much forgotten him.",Ses01M
Ses01F_script01_1_M025,neu,and then we'll thrash it out with father. okay mom? don't avoid me.,Ses01M
Ses01F_script01_1_M026,fru,so what. i'm not fast with women.,Ses01M
Ses01F_script01_1_M027,fru,because it is.,Ses01M
Ses01F_script01_1_M028,fru,i don't know.,Ses01M
Ses01F_script01_1_M029,fru,"i can't help it, i know her best. i was brought up next door to her, you know? these years when i think of someone for my wife, i think of annie.",Ses01M
Ses01F_script01_1_M030,fru,"mom, what do you want? a diagram?",Ses01M
Ses01F_script01_1_M031,fru,"all right, then, mom. [breathing]",Ses01M
Ses01F_script01_1_M032,fru,"i've given it three years of thought. and i'd hope that if i waited, father would forget about larry and then we could just have a regular wedding and everyone would be happy.",Ses01M
Ses01F_script01_1_M033,fru,"but if i can't do that here, i may have to go somewhere else.",Ses01M
Ses01F_script01_1_M034,neu,"i'll get out. i'll get married and i'll move somewhere else, maybe new york.",Ses01M
Ses01F_script01_1_M035,fru,"i've been a good son for too long, a good sucker.",Ses01M
Ses01F_script01_1_M036,fru,the business? the business doesn't inspire me.,Ses01M
Ses01F_script01_1_M037,fru,"yes. i like it for an hour a day. i don't care if i have to grub for money all day long, when i come home i want it happy.",Ses01M
Ses01F_script01_1_M038,fru,"i want some kids, i want a family, i want somebody that i can give myself to and annie is in the center of that. now it's just where to find it.",Ses01M
Ses01F_script01_1_M039,neu,"on this, i would.",Ses01M
Ses01F_script01_1_M040,neu,then help me stay here.,Ses01M
Ses01F_script01_1_M041,fru,i know that. then just help me stay here.,Ses01M
Ses01F_script01_1_M042,fru,well i am thinking like that.,Ses01M
Ses01F_script01_1_M043,fru,no. you don't. i'm a pretty tough guy.,Ses01M
Ses01F_script01_2_F000,xxx,why did he invite her here?,Ses01F
Ses01F_script01_2_F001,xxx,"she's been in new york three and an half years, why all of a sudden?",Ses01F
Ses01F_script01_2_F002,xxx,nobody comes seven hundred miles just to see.,Ses01F
Ses01F_script01_2_F003,ang,he's not going to marry her.,Ses01F
Ses01F_script01_2_F004,ang,it's got that about it.,Ses01F
Ses01F_script01_2_F005,ang,"what is going on here, joe?",Ses01F
Ses01F_script01_2_F006,ang,she is not his girl. she knows she's not.,Ses01F
Ses01F_script01_2_F007,ang,"then why is she still single? new york is full of men, why is she still single? probably a hundred people told her she's foolish, but she waited.",Ses01F
Ses01F_script01_2_F008,ang,"because she knows what i know, that's why. she's faithful as a rock. in my darkest moments, i think of her waiting and i know that i'm right.",Ses01F
Ses01F_script01_2_F009,ang,"nobody in this house dares take away her faith, joe. you know strangers might, but not his father, not his brother.",Ses01F
Ses01F_script01_2_F010,ang,"i want you to-- i want you to act like he is coming back, both of you. don't think i haven't noticed you since chris invited her here.",Ses01F
Ses01F_script01_2_F011,ang,i won't stand for any nonsense.,Ses01F
Ses01F_script01_2_F012,ang,"because if he's not coming back, i'll kill myself. oh laugh, laugh all you like but why does this happen the very night he comes back. she goes to sleep in his room and his memorial breaks in pieces. look at it, joe, look.",Ses01F
Ses01F_script01_2_F013,ang,"just believe with me, joe. only last week a man came back in detroit missing longer than larry. believe with me. you, above all, have got to believe. just believe.",Ses01F
Ses01F_script01_2_F014,fru,i can't help it.,Ses01F
Ses01F_script01_2_M000,xxx,why does that bother you?,Ses01M
Ses01F_script01_2_M001,neu,well maybe...maybe he just wanted to see her.,Ses01M
Ses01F_script01_2_M002,xxx,"what do you mean? you know he lived next door to the girl his whole life, why wouldn't he want to see her?",Ses01M
Ses01F_script01_2_M003,fru,[breathing] you don't look at me like that. he didn't tell me anything more than he told you.,Ses01M
Ses01F_script01_2_M004,neu,how do you know he's even thinking about it?,Ses01M
Ses01F_script01_2_M005,xxx,oh. so what.,Ses01M
Ses01F_script01_2_M006,fru,now listen.,Ses01M
Ses01F_script01_2_M007,fru,you can't read her mind.,Ses01M
Ses01F_script01_2_M008,neu,how do you know why she waited?,Ses01M
Ses01F_script01_2_M009,fru,"hey look, it's a nice day, huh? why are we arguing?",Ses01M
Ses01F_script01_2_M010,fru,what do you want me to do? what do you want?,Ses01M
Ses01F_script01_2_M011,fru,kate.,Ses01M
Ses01F_script01_2_M012,fru,[breathing],Ses01M
Ses01F_script01_2_M013,fru,calm yourself.,Ses01M
Ses01F_script01_2_M014,fru,okay. calm yourself.,Ses01M
Ses01F_script01_2_M015,fru,"i know. all right, all right. all right. okay. calm yourself. what does that mean, me above all?",Ses01M
Ses01F_script01_2_M016,xxx,"look at you, you're shaking.",Ses01M
Ses01F_script01_2_M017,ang,"what have i got to hide? what the hell is the matter with you, kate?",Ses01M
Ses01F_script01_3_F000,neu,you're the only one who still loves his parents.,Ses01F
Ses01F_script01_3_F001,neu,it's not so bad; it's a good thing.,Ses01F
Ses01F_script01_3_F002,neu,"[breathing] you know, it's lovely here. the air is sweet.",Ses01F
Ses01F_script01_3_F003,neu,"i'm not sorry, no. but i'm...i can't stay.",Ses01F
Ses01F_script01_3_F004,neu,"for one thing, your mother much as told me to go.",Ses01F
Ses01F_script01_3_F005,neu,"and then, you. you've been kind of...",Ses01F
Ses01F_script01_3_F006,neu,sort of embarrassed ever since i got here.,Ses01F
Ses01F_script01_3_F007,neu,i knew they would.,Ses01F
Ses01F_script01_3_F008,neu,"well sure, from your mother's point of view. why else would i come?",Ses01F
Ses01F_script01_3_F009,neu,"i, umm. i guess, i guess that's kind of why i came.",Ses01F
Ses01F_script01_3_F010,hap,[breathing],Ses01F
Ses01F_script01_3_F011,hap,[laughter],Ses01F
Ses01F_script01_3_F012,hap,[laughter],Ses01F
Ses01F_script01_3_F013,hap,no. no,Ses01F
Ses01F_script01_3_F014,neu,"chris, i've been ready a long, long, time.",Ses01F
Ses01F_script01_3_F015,neu,i almost got married two years ago.,Ses01F
Ses01F_script01_3_F016,neu,you started to write me.,Ses01F
Ses01F_script01_3_F017,hap,every day since.,Ses01F
Ses01F_script01_3_F018,xxx,"i was waiting for you, chris. you sure can be ambiguous, you know. and when you did finally write me,",Ses01F
Ses01F_script01_3_F019,hap,beating around the bush.,Ses01F
Ses01F_script01_3_F020,hap,"i will never forgive you. all i'd done was sit around wondering if i was crazy waiting so long, wondering if you were thinking about me.",Ses01F
Ses01F_script01_3_F021,hap,not like that you're not.,Ses01F
Ses01F_script01_3_F022,neu,"like larry's brother. do it like you, chris.",Ses01F
Ses01F_script01_3_F023,xxx,"chris, what is it?",Ses01F
Ses01F_script01_3_F024,xxx,no. what is it? is it your mother?,Ses01F
Ses01F_script01_3_F025,xxx,"then what? chris. even in your letters, there was something ashamed.",Ses01F
Ses01F_script01_3_F026,xxx,you've got to tell me.,Ses01F
Ses01F_script01_3_F027,xxx,it wouldn't work like this.,Ses01F
Ses01F_script01_3_F028,neu,"yeah, sure.",Ses01F
Ses01F_script01_3_F029,neu,how many?,Ses01F
Ses01F_script01_3_F030,sad,"aw, geez.",Ses01F
Ses01F_script01_3_F031,neu,mmhmm.,Ses01F
Ses01F_script01_3_F032,xxx,do you still feel that way?,Ses01F
Ses01F_script01_3_F033,xxx,"because you mustn't feel that way. everything you have, you've earned - everything. you understand me?",Ses01F
Ses01F_script01_3_F034,xxx,"even me. and your money? chris, there's nothing wrong in your money. your father put hundreds of planes into the air, you should be proud of that. a man should be paid for that.",Ses01F
Ses01F_script01_3_F035,hap,what would i do with a fortune?,Ses01F
Ses01F_script01_3_M000,neu,"i know. it kind of went out of style, didn't it?",Ses01M
Ses01F_script01_3_M001,neu,you're not sorry you came.,Ses01M
Ses01F_script01_3_M002,xxx,why not?,Ses01M
Ses01F_script01_3_M003,neu,well.,Ses01M
Ses01F_script01_3_M004,neu,what?,Ses01M
Ses01F_script01_3_M005,neu,well i was kind of planning of sneaking up on you over the course of a week or so. they just take it for granted that we're all set.,Ses01M
Ses01F_script01_3_M006,xxx,you did?,Ses01M
Ses01F_script01_3_M007,xxx,"so would you want to? i mean, i guess you have to know that's kind of why i asked you to come?",Ses01M
Ses01F_script01_3_M008,hap,"i love you. annie, i love you.",Ses01M
Ses01F_script01_3_M009,hap,"i don't really have any imagination, that's all i know how to say.",Ses01M
Ses01F_script01_3_M010,hap,"am i embarrassing you? are you - see, i didn't want to do it here with this yard, on this porch. i wanted it to be somewhere new, some place fresh for both of us.",Ses01M
Ses01F_script01_3_M011,xxx,"you feel uncomfortable here, you feel that it's wrong here somehow. i just...i don't...i didn't want...i didn't want to take you away from anything.",Ses01M
Ses01F_script01_3_M012,xxx,and he's gone forever? are you sure?,Ses01M
Ses01F_script01_3_M013,xxx,why didn't you?,Ses01M
Ses01F_script01_3_M014,sur,you felt something that far back?,Ses01M
Ses01F_script01_3_M015,hap,why didn't you let me know?,Ses01M
Ses01F_script01_3_M016,hap,give me a...,Ses01M
Ses01F_script01_3_M017,hap,give me a kiss.,Ses01M
Ses01F_script01_3_M018,xxx,god. i kissed you annie.,Ses01M
Ses01F_script01_3_M019,hap,"oh annie, we are going to live now. i am going to make you so happy.",Ses01M
Ses01F_script01_3_M020,hap,i kissed you.,Ses01M
Ses01F_script01_3_M021,sad,"hey, let's drive some place. huh? let's get out of here.",Ses01M
Ses01F_script01_3_M022,sad,no it's nothing like that. it's-,Ses01M
Ses01F_script01_3_M023,sad,yeah. i suppose i have been. but it's going from me.,Ses01M
Ses01F_script01_3_M024,sad,i don't even know how to start.,Ses01M
